# name                         |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                            |functions                                                               |tier |freq 
'Nerve Knee'               |1        |0           |30    |30       |2          |30        |70        |20      |{'nerve', 'knee'}                  |['do_mob_dam']                                  |2    |2    
'Nerve Palm'               |2        |0           |23    |26       |1          |20        |50        |20      |{'nerve', 'palm'}                  |['do_mob_dam']                                  |2    |4    
'Nerve Punch'              |2        |0           |26    |23       |1          |20        |50        |20      |{'nerve', 'punch'}                 |['do_mob_dam']                                  |2    |5    
'No-Shadow_Kick'           |4        |-3          |60    |40       |3          |40        |80        |70      |{'kick', 'special', 'flying'}      |['try_insta_ko']                                |0    |0    
'Onslaught Energy Kick'    |3        |-2          |30    |30       |2          |36        |98        |40      |{'energy', 'kick', 'onslaught'}    |['do_qi_based_dam']                             |4    |4    
'Onslaught Fast Kick'      |3        |-2          |30    |30       |2          |40        |78        |25      |{'kick', 'onslaught', 'fast'}      |[]                                              |3    |4    
'Onslaught Ferocious Kick' |3        |-2          |30    |30       |2          |43        |98        |55      |{'kick', 'ferocious', 'onslaught'} |['do_speed_based_dam', 'do_strength_based_dam'] |5    |4    
'Onslaught Heavy Kick'     |3        |-2          |36    |27       |2          |46        |98        |25      |{'kick', 'heavy', 'onslaught'}     |[]                                              |3    |4    
'Onslaught Kick'           |3        |-2          |30    |30       |2          |36        |98        |20      |{'kick', 'onslaught'}              |[]                                              |2    |4    
'Onslaught Light Kick'     |3        |-2          |24    |33       |2          |26        |98        |25      |{'kick', 'onslaught', 'light'}     |[]                                              |3    |4    
'Onslaught Lightning Kick' |3        |-2          |30    |30       |2          |36        |98        |40      |{'lightning', 'kick', 'onslaught'} |['do_speed_based_dam']                          |4    |4    

# name                    |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                                 |functions                                                    |tier |freq 
'Onslaught Nerve Kick'    |3        |-2          |30    |30       |2          |36        |98        |40      |{'kick', 'nerve', 'onslaught'}                           |['do_mob_dam']                                               |4    |4    
'Onslaught Piercing Kick' |3        |-2          |30    |30       |2          |43        |98        |55      |{'onslaught', 'kick', 'piercing'}                        |['do_agility_based_dam', 'do_speed_based_dam']               |5    |4    
'Onslaught Power Kick'    |3        |-2          |30    |30       |2          |36        |98        |40      |{'power', 'kick', 'onslaught'}                           |['do_strength_based_dam']                                    |4    |4    
'Onslaught Precise Kick'  |3        |-2          |30    |36       |2          |36        |108       |25      |{'kick', 'precise', 'onslaught'}                         |[]                                                           |4    |4    
'Onslaught Shocking Kick' |3        |-2          |30    |30       |2          |36        |98        |40      |{'shocking', 'kick', 'onslaught'}                        |['do_shock_move']                                            |4    |4    
'Onslaught Solar Kick'    |3        |-2          |30    |30       |2          |36        |98        |40      |{'kick', 'onslaught', 'solar'}                           |['do_stam_dam']                                              |4    |4    
'Onslaught Strong Kick'   |3        |-2          |36    |30       |2          |40        |98        |25      |{'kick', 'strong', 'onslaught'}                          |[]                                                           |4    |4    
'Onslaught Surprise Kick' |3        |-2          |30    |30       |2          |36        |98        |25      |{'kick', 'surprise', 'onslaught'}                        |['try_shock_move']                                           |3    |4    
'Onslaught Trick Kick'    |3        |-2          |30    |30       |2          |36        |98        |40      |{'kick', 'trick', 'onslaught'}                           |['do_agility_based_dam']                                     |4    |4    
'Pair of Swords Slash'    |2        |0           |90    |40       |1          |22        |54        |0       |{'weapon', 'pair of swords', 'also antiground', 'slash'} |[]                                                           |0    |5    
'Pair of Swords Stab'     |1        |0           |100   |40       |1          |20        |50        |0       |{'weapon', 'pair of swords', 'also antiground', 'stab'}  |[]                                                           |0    |5    
'Palm'                    |2        |0           |23    |26       |1          |20        |50        |0       |{'palm'}                                                 |[]                                                           |0    |4    
'Piercing Claw'           |1        |0           |20    |30       |1          |24        |50        |35      |{'piercing', 'claw'}                                     |['do_agility_based_dam', 'do_speed_based_dam']               |3    |3    
'Piercing Elbow'          |1        |0           |30    |25       |1          |36        |60        |35      |{'piercing', 'elbow'}                                    |['do_agility_based_dam', 'do_speed_based_dam']               |3    |3    
'Piercing Headbutt'       |1        |0           |40    |15       |1          |24        |60        |35      |{'piercing', 'head'}                                     |['do_agility_based_dam', 'do_speed_based_dam']               |3    |1    
'Piercing Kick'           |3        |0           |30    |30       |2          |36        |70        |35      |{'kick', 'piercing'}                                     |['do_agility_based_dam', 'do_speed_based_dam']               |3    |5    
'Piercing Knee'           |1        |0           |30    |30       |2          |36        |70        |35      |{'piercing', 'knee'}                                     |['do_agility_based_dam', 'do_speed_based_dam']               |3    |2    
'Piercing Nerve Claw'     |1        |0           |20    |30       |1          |24        |50        |55      |{'piercing', 'nerve', 'claw'}                            |['do_mob_dam', 'do_agility_based_dam', 'do_speed_based_dam'] |5    |3    
'Piercing Nerve Elbow'    |1        |0           |30    |25       |1          |36        |60        |55      |{'piercing', 'elbow', 'nerve'}                           |['do_mob_dam', 'do_agility_based_dam', 'do_speed_based_dam'] |5    |3    
'Piercing Nerve Headbutt' |1        |0           |40    |15       |1          |24        |60        |55      |{'piercing', 'nerve', 'head'}                            |['do_mob_dam', 'do_agility_based_dam', 'do_speed_based_dam'] |5    |1    
'Piercing Nerve Kick'     |3        |0           |30    |30       |2          |36        |70        |55      |{'kick', 'nerve', 'piercing'}                            |['do_mob_dam', 'do_agility_based_dam', 'do_speed_based_dam'] |5    |5    
'Piercing Nerve Knee'     |1        |0           |30    |30       |2          |36        |70        |55      |{'piercing', 'nerve', 'knee'}                            |['do_mob_dam', 'do_agility_based_dam', 'do_speed_based_dam'] |5    |2    
'Piercing Nerve Palm'     |2        |0           |23    |26       |1          |24        |50        |55      |{'piercing', 'nerve', 'palm'}                            |['do_mob_dam', 'do_agility_based_dam', 'do_speed_based_dam'] |5    |4    
'Piercing Nerve Punch'    |2        |0           |26    |23       |1          |24        |50        |55      |{'nerve', 'piercing', 'punch'}                           |['do_mob_dam', 'do_agility_based_dam', 'do_speed_based_dam'] |5    |5    
'Piercing Palm'           |2        |0           |23    |26       |1          |24        |50        |35      |{'piercing', 'palm'}                                     |['do_agility_based_dam', 'do_speed_based_dam']               |3    |4    

# name                    |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                        |functions                                                     |tier |freq 
'Piercing Punch'          |2        |0           |26    |23       |1          |24        |50        |35      |{'piercing', 'punch'}                           |['do_agility_based_dam', 'do_speed_based_dam']                |3    |5    
'Piercing Solar Claw'     |1        |0           |20    |30       |1          |24        |50        |55      |{'piercing', 'solar', 'claw'}                   |['do_stam_dam', 'do_agility_based_dam', 'do_speed_based_dam'] |5    |3    
'Piercing Solar Elbow'    |1        |0           |30    |25       |1          |36        |60        |55      |{'piercing', 'elbow', 'solar'}                  |['do_stam_dam', 'do_agility_based_dam', 'do_speed_based_dam'] |5    |3    
'Piercing Solar Headbutt' |1        |0           |40    |15       |1          |24        |60        |55      |{'piercing', 'solar', 'head'}                   |['do_stam_dam', 'do_agility_based_dam', 'do_speed_based_dam'] |5    |1    
'Piercing Solar Kick'     |3        |0           |30    |30       |2          |36        |70        |55      |{'kick', 'piercing', 'solar'}                   |['do_stam_dam', 'do_agility_based_dam', 'do_speed_based_dam'] |5    |5    
'Piercing Solar Knee'     |1        |0           |30    |30       |2          |36        |70        |55      |{'piercing', 'knee', 'solar'}                   |['do_stam_dam', 'do_agility_based_dam', 'do_speed_based_dam'] |5    |2    
'Piercing Solar Palm'     |2        |0           |23    |26       |1          |24        |50        |55      |{'piercing', 'palm', 'solar'}                   |['do_stam_dam', 'do_agility_based_dam', 'do_speed_based_dam'] |5    |4    
'Piercing Solar Punch'    |2        |0           |26    |23       |1          |24        |50        |55      |{'piercing', 'punch', 'solar'}                  |['do_stam_dam', 'do_agility_based_dam', 'do_speed_based_dam'] |5    |5    
'Pole Strike'             |3        |0           |80    |45       |1          |28        |55        |0       |{'pole', 'weapon', 'also antiground', 'strike'} |[]                                                            |0    |5    
'Pole Thrust'             |4        |0           |90    |40       |1          |28        |66        |0       |{'pole', 'weapon', 'thrust', 'also antiground'} |[]                                                            |0    |5    
'Power Claw'              |1        |0           |20    |30       |1          |20        |50        |20      |{'power', 'claw'}                               |['do_strength_based_dam']                                     |2    |3    
'Power Elbow'             |1        |0           |30    |25       |1          |30        |60        |20      |{'power', 'elbow'}                              |['do_strength_based_dam']                                     |2    |3    
'Power Headbutt'          |1        |0           |40    |15       |1          |20        |60        |20      |{'power', 'head'}                               |['do_strength_based_dam']                                     |2    |1    
'Power Kick'              |3        |0           |30    |30       |2          |30        |70        |20      |{'power', 'kick'}                               |['do_strength_based_dam']                                     |2    |5    
'Power Knee'              |1        |0           |30    |30       |2          |30        |70        |20      |{'power', 'knee'}                               |['do_strength_based_dam']                                     |2    |2    
'Power Nerve Claw'        |1        |0           |20    |30       |1          |20        |50        |40      |{'power', 'nerve', 'claw'}                      |['do_mob_dam', 'do_strength_based_dam']                       |4    |3    
'Power Nerve Elbow'       |1        |0           |30    |25       |1          |30        |60        |40      |{'power', 'elbow', 'nerve'}                     |['do_mob_dam', 'do_strength_based_dam']                       |4    |3    
'Power Nerve Headbutt'    |1        |0           |40    |15       |1          |20        |60        |40      |{'power', 'nerve', 'head'}                      |['do_mob_dam', 'do_strength_based_dam']                       |4    |1    
'Power Nerve Kick'        |3        |0           |30    |30       |2          |30        |70        |40      |{'power', 'kick', 'nerve'}                      |['do_mob_dam', 'do_strength_based_dam']                       |4    |5    
'Power Nerve Knee'        |1        |0           |30    |30       |2          |30        |70        |40      |{'power', 'nerve', 'knee'}                      |['do_mob_dam', 'do_strength_based_dam']                       |4    |2    
'Power Nerve Palm'        |2        |0           |23    |26       |1          |20        |50        |40      |{'power', 'nerve', 'palm'}                      |['do_mob_dam', 'do_strength_based_dam']                       |4    |4    
'Power Nerve Punch'       |2        |0           |26    |23       |1          |20        |50        |40      |{'nerve', 'power', 'punch'}                     |['do_mob_dam', 'do_strength_based_dam']                       |4    |5    
'Power Palm'              |2        |0           |23    |26       |1          |20        |50        |20      |{'power', 'palm'}                               |['do_strength_based_dam']                                     |2    |4    
'Power Punch'             |2        |0           |26    |23       |1          |20        |50        |20      |{'power', 'punch'}                              |['do_strength_based_dam']                                     |2    |5    
'Power Solar Claw'        |1        |0           |20    |30       |1          |20        |50        |40      |{'power', 'solar', 'claw'}                      |['do_stam_dam', 'do_strength_based_dam']                      |4    |3    

# name                       |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                          |functions                                       |tier |freq 
'Power Solar Elbow'          |1        |0           |30    |25       |1          |30        |60        |40      |{'power', 'elbow', 'solar'}       |['do_stam_dam', 'do_strength_based_dam']        |4    |3    
'Power Solar Headbutt'       |1        |0           |40    |15       |1          |20        |60        |40      |{'power', 'solar', 'head'}        |['do_stam_dam', 'do_strength_based_dam']        |4    |1    
'Power Solar Kick'           |3        |0           |30    |30       |2          |30        |70        |40      |{'power', 'kick', 'solar'}        |['do_stam_dam', 'do_strength_based_dam']        |4    |5    
'Power Solar Knee'           |1        |0           |30    |30       |2          |30        |70        |40      |{'power', 'knee', 'solar'}        |['do_stam_dam', 'do_strength_based_dam']        |4    |2    
'Power Solar Palm'           |2        |0           |23    |26       |1          |20        |50        |40      |{'power', 'palm', 'solar'}        |['do_stam_dam', 'do_strength_based_dam']        |4    |4    
'Power Solar Punch'          |2        |0           |26    |23       |1          |20        |50        |40      |{'power', 'punch', 'solar'}       |['do_stam_dam', 'do_strength_based_dam']        |4    |5    
'Precise Claw'               |1        |0           |20    |36       |1          |20        |55        |5       |{'precise', 'claw'}               |[]                                              |2    |3    
'Precise Elbow'              |1        |0           |30    |30       |1          |30        |66        |5       |{'elbow', 'precise'}              |[]                                              |2    |3    
'Precise Energy Claw'        |1        |0           |20    |36       |1          |20        |55        |25      |{'energy', 'precise', 'claw'}     |['do_qi_based_dam']                             |4    |3    
'Precise Energy Elbow'       |1        |0           |30    |30       |1          |30        |66        |25      |{'energy', 'elbow', 'precise'}    |['do_qi_based_dam']                             |4    |3    
'Precise Energy Headbutt'    |1        |0           |40    |18       |1          |20        |66        |25      |{'energy', 'precise', 'head'}     |['do_qi_based_dam']                             |4    |1    
'Precise Energy Kick'        |3        |0           |30    |36       |2          |30        |77        |25      |{'energy', 'kick', 'precise'}     |['do_qi_based_dam']                             |4    |5    
'Precise Energy Knee'        |1        |0           |30    |36       |2          |30        |77        |25      |{'energy', 'precise', 'knee'}     |['do_qi_based_dam']                             |4    |2    
'Precise Energy Palm'        |2        |0           |23    |31       |1          |20        |55        |25      |{'energy', 'precise', 'palm'}     |['do_qi_based_dam']                             |4    |4    
'Precise Energy Punch'       |2        |0           |26    |28       |1          |20        |55        |25      |{'energy', 'punch', 'precise'}    |['do_qi_based_dam']                             |4    |5    
'Precise Ferocious Claw'     |1        |0           |20    |36       |1          |24        |55        |40      |{'ferocious', 'precise', 'claw'}  |['do_speed_based_dam', 'do_strength_based_dam'] |5    |3    
'Precise Ferocious Elbow'    |1        |0           |30    |30       |1          |36        |66        |40      |{'elbow', 'ferocious', 'precise'} |['do_speed_based_dam', 'do_strength_based_dam'] |5    |3    
'Precise Ferocious Headbutt' |1        |0           |40    |18       |1          |24        |66        |40      |{'ferocious', 'precise', 'head'}  |['do_speed_based_dam', 'do_strength_based_dam'] |5    |1    
'Precise Ferocious Kick'     |3        |0           |30    |36       |2          |36        |77        |40      |{'kick', 'ferocious', 'precise'}  |['do_speed_based_dam', 'do_strength_based_dam'] |5    |5    
'Precise Ferocious Knee'     |1        |0           |30    |36       |2          |36        |77        |40      |{'ferocious', 'precise', 'knee'}  |['do_speed_based_dam', 'do_strength_based_dam'] |5    |2    
'Precise Ferocious Palm'     |2        |0           |23    |31       |1          |24        |55        |40      |{'precise', 'ferocious', 'palm'}  |['do_speed_based_dam', 'do_strength_based_dam'] |5    |4    
'Precise Ferocious Punch'    |2        |0           |26    |28       |1          |24        |55        |40      |{'ferocious', 'punch', 'precise'} |['do_speed_based_dam', 'do_strength_based_dam'] |5    |5    
'Precise Flying Claw'        |2        |-1          |24    |36       |2          |24        |55        |10      |{'precise', 'flying', 'claw'}     |[]                                              |3    |2    
'Precise Flying Elbow'       |2        |-1          |36    |30       |2          |36        |66        |10      |{'elbow', 'precise', 'flying'}    |[]                                              |3    |2    
'Precise Flying Headbutt'    |2        |-1          |48    |18       |2          |24        |66        |10      |{'precise', 'flying', 'head'}     |[]                                              |3    |1    

# name                       |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                          |functions              |tier |freq 
'Precise Flying Kick'        |4        |-1          |36    |36       |3          |36        |77        |10      |{'kick', 'precise', 'flying'}     |[]                     |3    |4    
'Precise Flying Knee'        |2        |-1          |36    |36       |3          |36        |77        |10      |{'flying', 'precise', 'knee'}     |[]                     |3    |1    
'Precise Flying Palm'        |3        |-1          |28    |31       |2          |24        |55        |10      |{'precise', 'palm', 'flying'}     |[]                     |3    |3    
'Precise Flying Punch'       |3        |-1          |31    |28       |2          |24        |55        |10      |{'punch', 'precise', 'flying'}    |[]                     |3    |4    
'Precise Headbutt'           |1        |0           |40    |18       |1          |20        |66        |5       |{'precise', 'head'}               |[]                     |2    |1    
'Precise Heavy Claw'         |1        |0           |24    |32       |1          |25        |55        |10      |{'precise', 'heavy', 'claw'}      |[]                     |3    |3    
'Precise Heavy Elbow'        |1        |0           |36    |26       |1          |38        |66        |10      |{'elbow', 'precise', 'heavy'}     |[]                     |3    |3    
'Precise Heavy Headbutt'     |1        |0           |48    |17       |1          |25        |66        |10      |{'precise', 'heavy', 'head'}      |[]                     |3    |1    
'Precise Heavy Kick'         |3        |0           |36    |32       |2          |38        |77        |10      |{'kick', 'precise', 'heavy'}      |[]                     |3    |5    
'Precise Heavy Knee'         |1        |0           |36    |32       |2          |38        |77        |10      |{'precise', 'heavy', 'knee'}      |[]                     |3    |2    
'Precise Heavy Palm'         |2        |0           |28    |28       |1          |25        |55        |10      |{'precise', 'palm', 'heavy'}      |[]                     |3    |4    
'Precise Heavy Punch'        |2        |0           |31    |25       |1          |25        |55        |10      |{'precise', 'punch', 'heavy'}     |[]                     |3    |5    
'Precise Kick'               |3        |0           |30    |36       |2          |30        |77        |5       |{'kick', 'precise'}               |[]                     |2    |5    
'Precise Knee'               |1        |0           |30    |36       |2          |30        |77        |5       |{'precise', 'knee'}               |[]                     |2    |2    
'Precise Light Claw'         |1        |0           |16    |40       |1          |15        |55        |10      |{'light', 'precise', 'claw'}      |[]                     |3    |3    
'Precise Light Elbow'        |1        |0           |24    |34       |1          |22        |66        |10      |{'light', 'elbow', 'precise'}     |[]                     |3    |3    
'Precise Light Headbutt'     |1        |0           |32    |19       |1          |15        |66        |10      |{'light', 'precise', 'head'}      |[]                     |3    |1    
'Precise Light Kick'         |3        |0           |24    |40       |2          |22        |77        |10      |{'kick', 'precise', 'light'}      |[]                     |3    |5    
'Precise Light Knee'         |1        |0           |24    |40       |2          |22        |77        |10      |{'light', 'precise', 'knee'}      |[]                     |3    |2    
'Precise Light Palm'         |2        |0           |18    |35       |1          |15        |55        |10      |{'light', 'precise', 'palm'}      |[]                     |3    |4    
'Precise Light Punch'        |2        |0           |21    |30       |1          |15        |55        |10      |{'light', 'punch', 'precise'}     |[]                     |3    |5    
'Precise Lightning Claw'     |1        |0           |20    |36       |1          |20        |55        |25      |{'lightning', 'precise', 'claw'}  |['do_speed_based_dam'] |4    |3    
'Precise Lightning Elbow'    |1        |0           |30    |30       |1          |30        |66        |25      |{'lightning', 'elbow', 'precise'} |['do_speed_based_dam'] |4    |3    
'Precise Lightning Headbutt' |1        |0           |40    |18       |1          |20        |66        |25      |{'lightning', 'precise', 'head'}  |['do_speed_based_dam'] |4    |1    
'Precise Lightning Kick'     |3        |0           |30    |36       |2          |30        |77        |25      |{'lightning', 'kick', 'precise'}  |['do_speed_based_dam'] |4    |5    

# name                      |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                          |functions                                      |tier |freq 
'Precise Lightning Knee'    |1        |0           |30    |36       |2          |30        |77        |25      |{'lightning', 'precise', 'knee'}  |['do_speed_based_dam']                         |4    |2    
'Precise Lightning Palm'    |2        |0           |23    |31       |1          |20        |55        |25      |{'lightning', 'precise', 'palm'}  |['do_speed_based_dam']                         |4    |4    
'Precise Lightning Punch'   |2        |0           |26    |28       |1          |20        |55        |25      |{'lightning', 'punch', 'precise'} |['do_speed_based_dam']                         |4    |5    
'Precise Nerve Claw'        |1        |0           |20    |36       |1          |20        |55        |25      |{'nerve', 'precise', 'claw'}      |['do_mob_dam']                                 |4    |3    
'Precise Nerve Elbow'       |1        |0           |30    |30       |1          |30        |66        |25      |{'elbow', 'nerve', 'precise'}     |['do_mob_dam']                                 |4    |3    
'Precise Nerve Headbutt'    |1        |0           |40    |18       |1          |20        |66        |25      |{'nerve', 'precise', 'head'}      |['do_mob_dam']                                 |4    |1    
'Precise Nerve Kick'        |3        |0           |30    |36       |2          |30        |77        |25      |{'kick', 'nerve', 'precise'}      |['do_mob_dam']                                 |4    |5    
'Precise Nerve Knee'        |1        |0           |30    |36       |2          |30        |77        |25      |{'nerve', 'precise', 'knee'}      |['do_mob_dam']                                 |4    |2    
'Precise Nerve Palm'        |2        |0           |23    |31       |1          |20        |55        |25      |{'precise', 'nerve', 'palm'}      |['do_mob_dam']                                 |4    |4    
'Precise Nerve Punch'       |2        |0           |26    |28       |1          |20        |55        |25      |{'nerve', 'punch', 'precise'}     |['do_mob_dam']                                 |4    |5    
'Precise Palm'              |2        |0           |23    |31       |1          |20        |55        |5       |{'precise', 'palm'}               |[]                                             |2    |4    
'Precise Piercing Claw'     |1        |0           |20    |36       |1          |24        |55        |40      |{'piercing', 'precise', 'claw'}   |['do_agility_based_dam', 'do_speed_based_dam'] |5    |3    
'Precise Piercing Elbow'    |1        |0           |30    |30       |1          |36        |66        |40      |{'piercing', 'elbow', 'precise'}  |['do_agility_based_dam', 'do_speed_based_dam'] |5    |3    
'Precise Piercing Headbutt' |1        |0           |40    |18       |1          |24        |66        |40      |{'piercing', 'precise', 'head'}   |['do_agility_based_dam', 'do_speed_based_dam'] |5    |1    
'Precise Piercing Kick'     |3        |0           |30    |36       |2          |36        |77        |40      |{'kick', 'precise', 'piercing'}   |['do_agility_based_dam', 'do_speed_based_dam'] |5    |5    
'Precise Piercing Knee'     |1        |0           |30    |36       |2          |36        |77        |40      |{'piercing', 'precise', 'knee'}   |['do_agility_based_dam', 'do_speed_based_dam'] |5    |2    
'Precise Piercing Palm'     |2        |0           |23    |31       |1          |24        |55        |40      |{'piercing', 'precise', 'palm'}   |['do_agility_based_dam', 'do_speed_based_dam'] |5    |4    
'Precise Piercing Punch'    |2        |0           |26    |28       |1          |24        |55        |40      |{'piercing', 'punch', 'precise'}  |['do_agility_based_dam', 'do_speed_based_dam'] |5    |5    
'Precise Power Claw'        |1        |0           |20    |36       |1          |20        |55        |25      |{'power', 'precise', 'claw'}      |['do_strength_based_dam']                      |4    |3    
'Precise Power Elbow'       |1        |0           |30    |30       |1          |30        |66        |25      |{'power', 'elbow', 'precise'}     |['do_strength_based_dam']                      |4    |3    
'Precise Power Headbutt'    |1        |0           |40    |18       |1          |20        |66        |25      |{'power', 'precise', 'head'}      |['do_strength_based_dam']                      |4    |1    
'Precise Power Kick'        |3        |0           |30    |36       |2          |30        |77        |25      |{'power', 'kick', 'precise'}      |['do_strength_based_dam']                      |4    |5    
'Precise Power Knee'        |1        |0           |30    |36       |2          |30        |77        |25      |{'power', 'precise', 'knee'}      |['do_strength_based_dam']                      |4    |2    
'Precise Power Palm'        |2        |0           |23    |31       |1          |20        |55        |25      |{'power', 'precise', 'palm'}      |['do_strength_based_dam']                      |4    |4    
'Precise Power Punch'       |2        |0           |26    |28       |1          |20        |55        |25      |{'power', 'punch', 'precise'}     |['do_strength_based_dam']                      |4    |5    

# name                      |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                         |functions                |tier |freq 
'Precise Punch'             |2        |0           |26    |28       |1          |20        |55        |5       |{'punch', 'precise'}             |[]                       |2    |5    
'Precise Shocking Claw'     |1        |0           |20    |36       |1          |20        |55        |25      |{'shocking', 'precise', 'claw'}  |['do_shock_move']        |4    |3    
'Precise Shocking Elbow'    |1        |0           |30    |30       |1          |30        |66        |25      |{'shocking', 'elbow', 'precise'} |['do_shock_move']        |4    |3    
'Precise Shocking Headbutt' |1        |0           |40    |18       |1          |20        |66        |25      |{'shocking', 'precise', 'head'}  |['do_shock_move']        |4    |1    
'Precise Shocking Kick'     |3        |0           |30    |36       |2          |30        |77        |25      |{'shocking', 'kick', 'precise'}  |['do_shock_move']        |4    |5    
'Precise Shocking Knee'     |1        |0           |30    |36       |2          |30        |77        |25      |{'shocking', 'precise', 'knee'}  |['do_shock_move']        |4    |2    
'Precise Shocking Palm'     |2        |0           |23    |31       |1          |20        |55        |25      |{'shocking', 'precise', 'palm'}  |['do_shock_move']        |4    |4    
'Precise Shocking Punch'    |2        |0           |26    |28       |1          |20        |55        |25      |{'shocking', 'punch', 'precise'} |['do_shock_move']        |4    |5    
'Precise Solar Claw'        |1        |0           |20    |36       |1          |20        |55        |25      |{'precise', 'solar', 'claw'}     |['do_stam_dam']          |4    |3    
'Precise Solar Elbow'       |1        |0           |30    |30       |1          |30        |66        |25      |{'elbow', 'precise', 'solar'}    |['do_stam_dam']          |4    |3    
'Precise Solar Headbutt'    |1        |0           |40    |18       |1          |20        |66        |25      |{'precise', 'solar', 'head'}     |['do_stam_dam']          |4    |1    
'Precise Solar Kick'        |3        |0           |30    |36       |2          |30        |77        |25      |{'kick', 'precise', 'solar'}     |['do_stam_dam']          |4    |5    
'Precise Solar Knee'        |1        |0           |30    |36       |2          |30        |77        |25      |{'precise', 'knee', 'solar'}     |['do_stam_dam']          |4    |2    
'Precise Solar Palm'        |2        |0           |23    |31       |1          |20        |55        |25      |{'precise', 'palm', 'solar'}     |['do_stam_dam']          |4    |4    
'Precise Solar Punch'       |2        |0           |26    |28       |1          |20        |55        |25      |{'punch', 'precise', 'solar'}    |['do_stam_dam']          |4    |5    
'Precise Trick Claw'        |1        |0           |20    |36       |1          |20        |55        |25      |{'trick', 'precise', 'claw'}     |['do_agility_based_dam'] |4    |3    
'Precise Trick Elbow'       |1        |0           |30    |30       |1          |30        |66        |25      |{'elbow', 'trick', 'precise'}    |['do_agility_based_dam'] |4    |3    
'Precise Trick Headbutt'    |1        |0           |40    |18       |1          |20        |66        |25      |{'trick', 'precise', 'head'}     |['do_agility_based_dam'] |4    |1    
'Precise Trick Kick'        |3        |0           |30    |36       |2          |30        |77        |25      |{'kick', 'trick', 'precise'}     |['do_agility_based_dam'] |4    |5    
'Precise Trick Knee'        |1        |0           |30    |36       |2          |30        |77        |25      |{'trick', 'precise', 'knee'}     |['do_agility_based_dam'] |4    |2    
'Precise Trick Palm'        |2        |0           |23    |31       |1          |20        |55        |25      |{'precise', 'trick', 'palm'}     |['do_agility_based_dam'] |4    |4    
'Precise Trick Punch'       |2        |0           |26    |28       |1          |20        |55        |25      |{'punch', 'precise', 'trick'}    |['do_agility_based_dam'] |4    |5    
'Punch'                     |2        |0           |26    |23       |1          |20        |50        |0       |{'punch'}                        |[]                       |0    |5    
'Pushing Claw'              |1        |0           |20    |30       |1          |20        |50        |5       |{'pushing', 'claw'}              |['do_knockback']         |1    |3    
'Pushing Elbow'             |1        |0           |30    |25       |1          |30        |60        |5       |{'elbow', 'pushing'}             |['do_knockback']         |1    |3    

# name                   |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                      |functions                      |tier |freq 
'Pushing Fast Claw'      |1        |0           |20    |30       |1          |22        |40        |10      |{'pushing', 'fast', 'claw'}   |['do_knockback']               |2    |3    
'Pushing Fast Elbow'     |1        |0           |30    |25       |1          |33        |48        |10      |{'pushing', 'elbow', 'fast'}  |['do_knockback']               |2    |3    
'Pushing Fast Headbutt'  |1        |0           |40    |15       |1          |22        |48        |10      |{'pushing', 'fast', 'head'}   |['do_knockback']               |2    |1    
'Pushing Fast Kick'      |3        |0           |30    |30       |2          |33        |56        |10      |{'pushing', 'kick', 'fast'}   |['do_knockback']               |2    |5    
'Pushing Fast Knee'      |1        |0           |30    |30       |2          |33        |56        |10      |{'pushing', 'knee', 'fast'}   |['do_knockback']               |2    |2    
'Pushing Fast Palm'      |2        |0           |23    |26       |1          |22        |40        |10      |{'pushing', 'palm', 'fast'}   |['do_knockback']               |2    |4    
'Pushing Fast Punch'     |2        |0           |26    |23       |1          |22        |40        |10      |{'pushing', 'punch', 'fast'}  |['do_knockback']               |2    |5    
'Pushing Headbutt'       |1        |0           |40    |15       |1          |20        |60        |5       |{'pushing', 'head'}           |['do_knockback']               |1    |1    
'Pushing Heavy Claw'     |1        |0           |24    |27       |1          |25        |50        |10      |{'pushing', 'heavy', 'claw'}  |['do_knockback']               |2    |3    
'Pushing Heavy Elbow'    |1        |0           |36    |22       |1          |38        |60        |10      |{'elbow', 'heavy', 'pushing'} |['do_knockback']               |2    |3    
'Pushing Heavy Headbutt' |1        |0           |48    |14       |1          |25        |60        |10      |{'pushing', 'heavy', 'head'}  |['do_knockback']               |2    |1    
'Pushing Heavy Kick'     |3        |0           |36    |27       |2          |38        |70        |10      |{'kick', 'heavy', 'pushing'}  |['do_knockback']               |2    |5    
'Pushing Heavy Knee'     |1        |0           |36    |27       |2          |38        |70        |10      |{'heavy', 'knee', 'pushing'}  |['do_knockback']               |2    |2    
'Pushing Heavy Palm'     |2        |0           |28    |23       |1          |25        |50        |10      |{'palm', 'pushing', 'heavy'}  |['do_knockback']               |2    |4    
'Pushing Heavy Punch'    |2        |0           |31    |21       |1          |25        |50        |10      |{'punch', 'heavy', 'pushing'} |['do_knockback']               |2    |5    
