# name                                     |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                           |functions                                                                                       |tier |freq 
'Onslaught Light Punch'                     |4        |-2          |21    |25       |2          |18        |70        |25      |{'onslaught', 'light', 'punch'}                     |[]                                                                   |3    |4    
'Onslaught Light Shocking Claw'             |3        |-2          |20    |28       |2          |17        |70        |45      |{'onslaught', 'shocking', 'claw', 'light'}          |['do_shock_move']                                                    |5    |2    
'Onslaught Light Shocking Elbow'            |3        |-2          |26    |28       |2          |24        |84        |45      |{'onslaught', 'elbow', 'shocking', 'light'}         |['do_shock_move']                                                    |5    |2    
'Onslaught Light Shocking Headbutt'         |3        |-2          |26    |22       |2          |18        |84        |45      |{'onslaught', 'shocking', 'head', 'light'}          |['do_shock_move']                                                    |5    |1    
'Onslaught Light Shocking Kick'             |3        |-2          |24    |33       |3          |26        |98        |45      |{'kick', 'onslaught', 'shocking', 'light'}          |['do_shock_move']                                                    |5    |4    
'Onslaught Light Shocking Knee'             |3        |-2          |26    |28       |3          |23        |98        |45      |{'onslaught', 'knee', 'shocking', 'light'}          |['do_shock_move']                                                    |5    |1    
'Onslaught Light Shocking Palm'             |4        |-2          |18    |29       |2          |17        |70        |45      |{'onslaught', 'palm', 'shocking', 'light'}          |['do_shock_move']                                                    |5    |3    
'Onslaught Light Shocking Punch'            |4        |-2          |21    |25       |2          |18        |70        |45      |{'onslaught', 'light', 'shocking', 'punch'}         |['do_shock_move']                                                    |5    |4    
'Onslaught Light Solar Claw'                |3        |-2          |20    |28       |2          |17        |70        |45      |{'onslaught', 'solar', 'claw', 'light'}             |['do_stam_dam']                                                      |5    |2    
'Onslaught Light Solar Elbow'               |3        |-2          |26    |28       |2          |24        |84        |45      |{'onslaught', 'elbow', 'solar', 'light'}            |['do_stam_dam']                                                      |5    |2    
'Onslaught Light Solar Headbutt'            |3        |-2          |26    |22       |2          |18        |84        |45      |{'onslaught', 'solar', 'head', 'light'}             |['do_stam_dam']                                                      |5    |1    
'Onslaught Light Solar Kick'                |3        |-2          |24    |33       |3          |26        |98        |45      |{'kick', 'onslaught', 'solar', 'light'}             |['do_stam_dam']                                                      |5    |4    
'Onslaught Light Solar Knee'                |3        |-2          |26    |28       |3          |23        |98        |45      |{'onslaught', 'knee', 'solar', 'light'}             |['do_stam_dam']                                                      |5    |1    
'Onslaught Light Solar Palm'                |4        |-2          |18    |29       |2          |17        |70        |45      |{'onslaught', 'palm', 'solar', 'light'}             |['do_stam_dam']                                                      |5    |3    
'Onslaught Light Solar Punch'               |4        |-2          |21    |25       |2          |18        |70        |45      |{'onslaught', 'light', 'solar', 'punch'}            |['do_stam_dam']                                                      |5    |4    
'Onslaught Lightning Claw'                  |3        |-2          |25    |25       |2          |23        |70        |40      |{'onslaught', 'lightning', 'claw'}                  |['do_speed_based_dam']                                               |4    |2    
'Onslaught Lightning Debilitating Claw'     |3        |-2          |25    |25       |2          |23        |70        |90      |{'onslaught', 'lightning', 'claw', 'debilitating'}  |['do_shock_move', 'do_stam_dam', 'do_mob_dam', 'do_speed_based_dam'] |8    |1    
'Onslaught Lightning Debilitating Elbow'    |3        |-2          |32    |25       |2          |32        |84        |90      |{'onslaught', 'elbow', 'lightning', 'debilitating'} |['do_shock_move', 'do_stam_dam', 'do_mob_dam', 'do_speed_based_dam'] |8    |1    
'Onslaught Lightning Debilitating Headbutt' |3        |-2          |33    |20       |2          |24        |84        |90      |{'onslaught', 'lightning', 'head', 'debilitating'}  |['do_shock_move', 'do_stam_dam', 'do_mob_dam', 'do_speed_based_dam'] |8    |1    
'Onslaught Lightning Debilitating Kick'     |3        |-2          |30    |30       |3          |36        |98        |90      |{'kick', 'onslaught', 'lightning', 'debilitating'}  |['do_shock_move', 'do_stam_dam', 'do_mob_dam', 'do_speed_based_dam'] |8    |3    
'Onslaught Lightning Debilitating Knee'     |3        |-2          |32    |25       |3          |30        |98        |90      |{'onslaught', 'knee', 'lightning', 'debilitating'}  |['do_shock_move', 'do_stam_dam', 'do_mob_dam', 'do_speed_based_dam'] |8    |1    
'Onslaught Lightning Debilitating Palm'     |4        |-2          |23    |26       |2          |23        |70        |90      |{'onslaught', 'palm', 'lightning', 'debilitating'}  |['do_shock_move', 'do_stam_dam', 'do_mob_dam', 'do_speed_based_dam'] |8    |2    
'Onslaught Lightning Debilitating Punch'    |4        |-2          |26    |23       |2          |24        |70        |90      |{'onslaught', 'debilitating', 'lightning', 'punch'} |['do_shock_move', 'do_stam_dam', 'do_mob_dam', 'do_speed_based_dam'] |8    |3    
'Onslaught Lightning Elbow'                 |3        |-2          |32    |25       |2          |32        |84        |40      |{'onslaught', 'elbow', 'lightning'}                 |['do_speed_based_dam']                                               |4    |2    
'Onslaught Lightning Headbutt'              |3        |-2          |33    |20       |2          |24        |84        |40      |{'onslaught', 'lightning', 'head'}                  |['do_speed_based_dam']                                               |4    |1    

# name                                |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                      |functions                              |tier |freq 
'Onslaught Lightning Kick'            |3        |-2          |30    |30       |3          |36        |98        |40      |{'kick', 'onslaught', 'lightning'}            |['do_speed_based_dam']                 |4    |4    
'Onslaught Lightning Knee'            |3        |-2          |32    |25       |3          |30        |98        |40      |{'onslaught', 'knee', 'lightning'}            |['do_speed_based_dam']                 |4    |1    
'Onslaught Lightning Lethal Claw'     |3        |-2          |25    |25       |2          |23        |70        |110     |{'onslaught', 'lethal', 'lightning', 'claw'}  |['try_insta_ko', 'do_speed_based_dam'] |9    |1    
'Onslaught Lightning Lethal Elbow'    |3        |-2          |32    |25       |2          |32        |84        |110     |{'onslaught', 'lethal', 'elbow', 'lightning'} |['try_insta_ko', 'do_speed_based_dam'] |9    |1    
'Onslaught Lightning Lethal Headbutt' |3        |-2          |33    |20       |2          |24        |84        |110     |{'onslaught', 'lethal', 'lightning', 'head'}  |['try_insta_ko', 'do_speed_based_dam'] |9    |1    
'Onslaught Lightning Lethal Kick'     |3        |-2          |30    |30       |3          |36        |98        |110     |{'kick', 'lethal', 'lightning', 'onslaught'}  |['try_insta_ko', 'do_speed_based_dam'] |9    |2    
'Onslaught Lightning Lethal Knee'     |3        |-2          |32    |25       |3          |30        |98        |110     |{'onslaught', 'lethal', 'knee', 'lightning'}  |['try_insta_ko', 'do_speed_based_dam'] |9    |1    
'Onslaught Lightning Lethal Palm'     |4        |-2          |23    |26       |2          |23        |70        |110     |{'onslaught', 'palm', 'lightning', 'lethal'}  |['try_insta_ko', 'do_speed_based_dam'] |9    |1    
'Onslaught Lightning Lethal Punch'    |4        |-2          |26    |23       |2          |24        |70        |110     |{'onslaught', 'lethal', 'lightning', 'punch'} |['try_insta_ko', 'do_speed_based_dam'] |9    |2    
'Onslaught Lightning Nerve Claw'      |3        |-2          |25    |25       |2          |23        |70        |60      |{'nerve', 'onslaught', 'lightning', 'claw'}   |['do_mob_dam', 'do_speed_based_dam']   |6    |2    
'Onslaught Lightning Nerve Elbow'     |3        |-2          |32    |25       |2          |32        |84        |60      |{'onslaught', 'elbow', 'lightning', 'nerve'}  |['do_mob_dam', 'do_speed_based_dam']   |6    |2    
'Onslaught Lightning Nerve Headbutt'  |3        |-2          |33    |20       |2          |24        |84        |60      |{'nerve', 'onslaught', 'lightning', 'head'}   |['do_mob_dam', 'do_speed_based_dam']   |6    |1    
'Onslaught Lightning Nerve Kick'      |3        |-2          |30    |30       |3          |36        |98        |60      |{'kick', 'onslaught', 'lightning', 'nerve'}   |['do_mob_dam', 'do_speed_based_dam']   |6    |4    
'Onslaught Lightning Nerve Knee'      |3        |-2          |32    |25       |3          |30        |98        |60      |{'onslaught', 'knee', 'lightning', 'nerve'}   |['do_mob_dam', 'do_speed_based_dam']   |6    |1    
'Onslaught Lightning Nerve Palm'      |4        |-2          |23    |26       |2          |23        |70        |60      |{'onslaught', 'palm', 'lightning', 'nerve'}   |['do_mob_dam', 'do_speed_based_dam']   |6    |3    
'Onslaught Lightning Nerve Punch'     |4        |-2          |26    |23       |2          |24        |70        |60      |{'onslaught', 'lightning', 'nerve', 'punch'}  |['do_mob_dam', 'do_speed_based_dam']   |6    |4    
'Onslaught Lightning Palm'            |4        |-2          |23    |26       |2          |23        |70        |40      |{'onslaught', 'palm', 'lightning'}            |['do_speed_based_dam']                 |4    |3    
'Onslaught Lightning Punch'           |4        |-2          |26    |23       |2          |24        |70        |40      |{'onslaught', 'lightning', 'punch'}           |['do_speed_based_dam']                 |4    |4    
'Onslaught Lightning Solar Claw'      |3        |-2          |25    |25       |2          |23        |70        |60      |{'onslaught', 'lightning', 'solar', 'claw'}   |['do_stam_dam', 'do_speed_based_dam']  |6    |2    
'Onslaught Lightning Solar Elbow'     |3        |-2          |32    |25       |2          |32        |84        |60      |{'onslaught', 'elbow', 'lightning', 'solar'}  |['do_stam_dam', 'do_speed_based_dam']  |6    |2    
'Onslaught Lightning Solar Headbutt'  |3        |-2          |33    |20       |2          |24        |84        |60      |{'onslaught', 'lightning', 'solar', 'head'}   |['do_stam_dam', 'do_speed_based_dam']  |6    |1    
'Onslaught Lightning Solar Kick'      |3        |-2          |30    |30       |3          |36        |98        |60      |{'kick', 'onslaught', 'lightning', 'solar'}   |['do_stam_dam', 'do_speed_based_dam']  |6    |4    
'Onslaught Lightning Solar Knee'      |3        |-2          |32    |25       |3          |30        |98        |60      |{'onslaught', 'knee', 'lightning', 'solar'}   |['do_stam_dam', 'do_speed_based_dam']  |6    |1    
'Onslaught Lightning Solar Palm'      |4        |-2          |23    |26       |2          |23        |70        |60      |{'onslaught', 'palm', 'lightning', 'solar'}   |['do_stam_dam', 'do_speed_based_dam']  |6    |3    
'Onslaught Lightning Solar Punch'     |4        |-2          |26    |23       |2          |24        |70        |60      |{'onslaught', 'lightning', 'solar', 'punch'}  |['do_stam_dam', 'do_speed_based_dam']  |6    |4    

# name                                     |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                           |functions                                                                                    |tier |freq 
'Onslaught Nerve Claw'                     |3        |-2          |25    |25       |2          |23        |70        |40      |{'nerve', 'onslaught', 'claw'}                     |['do_mob_dam']                                                                               |4    |2    
'Onslaught Nerve Elbow'                    |3        |-2          |32    |25       |2          |32        |84        |40      |{'onslaught', 'elbow', 'nerve'}                    |['do_mob_dam']                                                                               |4    |2    
'Onslaught Nerve Headbutt'                 |3        |-2          |33    |20       |2          |24        |84        |40      |{'nerve', 'onslaught', 'head'}                     |['do_mob_dam']                                                                               |4    |1    
'Onslaught Nerve Kick'                     |3        |-2          |30    |30       |3          |36        |98        |40      |{'kick', 'onslaught', 'nerve'}                     |['do_mob_dam']                                                                               |4    |4    
'Onslaught Nerve Knee'                     |3        |-2          |32    |25       |3          |30        |98        |40      |{'onslaught', 'knee', 'nerve'}                     |['do_mob_dam']                                                                               |4    |1    
'Onslaught Nerve Palm'                     |4        |-2          |23    |26       |2          |23        |70        |40      |{'onslaught', 'palm', 'nerve'}                     |['do_mob_dam']                                                                               |4    |3    
'Onslaught Nerve Punch'                    |4        |-2          |26    |23       |2          |24        |70        |40      |{'onslaught', 'nerve', 'punch'}                    |['do_mob_dam']                                                                               |4    |4    
'Onslaught Palm'                           |4        |-2          |23    |26       |2          |23        |70        |20      |{'onslaught', 'palm'}                              |[]                                                                                           |2    |3    
'Onslaught Piercing Claw'                  |3        |-2          |25    |25       |2          |28        |70        |55      |{'piercing', 'onslaught', 'claw'}                  |['do_agility_based_dam', 'do_speed_based_dam']                                               |5    |2    
'Onslaught Piercing Debilitating Claw'     |3        |-2          |25    |25       |2          |28        |70        |105     |{'piercing', 'onslaught', 'claw', 'debilitating'}  |['do_shock_move', 'do_stam_dam', 'do_mob_dam', 'do_agility_based_dam', 'do_speed_based_dam'] |9    |1    
'Onslaught Piercing Debilitating Elbow'    |3        |-2          |32    |25       |2          |38        |84        |105     |{'piercing', 'onslaught', 'elbow', 'debilitating'} |['do_shock_move', 'do_stam_dam', 'do_mob_dam', 'do_agility_based_dam', 'do_speed_based_dam'] |9    |1    
'Onslaught Piercing Debilitating Headbutt' |3        |-2          |33    |20       |2          |29        |84        |105     |{'piercing', 'onslaught', 'head', 'debilitating'}  |['do_shock_move', 'do_stam_dam', 'do_mob_dam', 'do_agility_based_dam', 'do_speed_based_dam'] |9    |1    
'Onslaught Piercing Debilitating Kick'     |3        |-2          |30    |30       |3          |43        |98        |105     |{'kick', 'onslaught', 'piercing', 'debilitating'}  |['do_shock_move', 'do_stam_dam', 'do_mob_dam', 'do_agility_based_dam', 'do_speed_based_dam'] |9    |3    
'Onslaught Piercing Debilitating Knee'     |3        |-2          |32    |25       |3          |36        |98        |105     |{'piercing', 'onslaught', 'knee', 'debilitating'}  |['do_shock_move', 'do_stam_dam', 'do_mob_dam', 'do_agility_based_dam', 'do_speed_based_dam'] |9    |1    
'Onslaught Piercing Debilitating Palm'     |4        |-2          |23    |26       |2          |28        |70        |105     |{'piercing', 'palm', 'onslaught', 'debilitating'}  |['do_shock_move', 'do_stam_dam', 'do_mob_dam', 'do_agility_based_dam', 'do_speed_based_dam'] |9    |2    
'Onslaught Piercing Debilitating Punch'    |4        |-2          |26    |23       |2          |29        |70        |105     |{'piercing', 'onslaught', 'debilitating', 'punch'} |['do_shock_move', 'do_stam_dam', 'do_mob_dam', 'do_agility_based_dam', 'do_speed_based_dam'] |9    |3    
'Onslaught Piercing Elbow'                 |3        |-2          |32    |25       |2          |38        |84        |55      |{'piercing', 'onslaught', 'elbow'}                 |['do_agility_based_dam', 'do_speed_based_dam']                                               |5    |2    
'Onslaught Piercing Headbutt'              |3        |-2          |33    |20       |2          |29        |84        |55      |{'piercing', 'onslaught', 'head'}                  |['do_agility_based_dam', 'do_speed_based_dam']                                               |5    |1    
'Onslaught Piercing Kick'                  |3        |-2          |30    |30       |3          |43        |98        |55      |{'kick', 'onslaught', 'piercing'}                  |['do_agility_based_dam', 'do_speed_based_dam']                                               |5    |4    
'Onslaught Piercing Knee'                  |3        |-2          |32    |25       |3          |36        |98        |55      |{'piercing', 'onslaught', 'knee'}                  |['do_agility_based_dam', 'do_speed_based_dam']                                               |5    |1    
'Onslaught Piercing Lethal Claw'           |3        |-2          |25    |25       |2          |28        |70        |125     |{'piercing', 'lethal', 'onslaught', 'claw'}        |['try_insta_ko', 'do_agility_based_dam', 'do_speed_based_dam']                               |10   |1    
'Onslaught Piercing Lethal Elbow'          |3        |-2          |32    |25       |2          |38        |84        |125     |{'piercing', 'lethal', 'elbow', 'onslaught'}       |['try_insta_ko', 'do_agility_based_dam', 'do_speed_based_dam']                               |10   |1    
'Onslaught Piercing Lethal Headbutt'       |3        |-2          |33    |20       |2          |29        |84        |125     |{'piercing', 'lethal', 'onslaught', 'head'}        |['try_insta_ko', 'do_agility_based_dam', 'do_speed_based_dam']                               |10   |1    
'Onslaught Piercing Lethal Kick'           |3        |-2          |30    |30       |3          |43        |98        |125     |{'kick', 'lethal', 'piercing', 'onslaught'}        |['try_insta_ko', 'do_agility_based_dam', 'do_speed_based_dam']                               |10   |2    
'Onslaught Piercing Lethal Knee'           |3        |-2          |32    |25       |3          |36        |98        |125     |{'piercing', 'lethal', 'knee', 'onslaught'}        |['try_insta_ko', 'do_agility_based_dam', 'do_speed_based_dam']                               |10   |1    

# name                                  |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                        |functions                                                               |tier |freq 
'Onslaught Piercing Lethal Palm'        |4        |-2          |23    |26       |2          |28        |70        |125     |{'piercing', 'palm', 'lethal', 'onslaught'}     |['try_insta_ko', 'do_agility_based_dam', 'do_speed_based_dam']          |10   |1    
'Onslaught Piercing Lethal Punch'       |4        |-2          |26    |23       |2          |29        |70        |125     |{'piercing', 'lethal', 'onslaught', 'punch'}    |['try_insta_ko', 'do_agility_based_dam', 'do_speed_based_dam']          |10   |2    
'Onslaught Piercing Nerve Claw'         |3        |-2          |25    |25       |2          |28        |70        |75      |{'nerve', 'onslaught', 'piercing', 'claw'}      |['do_mob_dam', 'do_agility_based_dam', 'do_speed_based_dam']            |7    |2    
'Onslaught Piercing Nerve Elbow'        |3        |-2          |32    |25       |2          |38        |84        |75      |{'piercing', 'onslaught', 'elbow', 'nerve'}     |['do_mob_dam', 'do_agility_based_dam', 'do_speed_based_dam']            |7    |2    
'Onslaught Piercing Nerve Headbutt'     |3        |-2          |33    |20       |2          |29        |84        |75      |{'nerve', 'onslaught', 'piercing', 'head'}      |['do_mob_dam', 'do_agility_based_dam', 'do_speed_based_dam']            |7    |1    
'Onslaught Piercing Nerve Kick'         |3        |-2          |30    |30       |3          |43        |98        |75      |{'kick', 'onslaught', 'piercing', 'nerve'}      |['do_mob_dam', 'do_agility_based_dam', 'do_speed_based_dam']            |7    |4    
'Onslaught Piercing Nerve Knee'         |3        |-2          |32    |25       |3          |36        |98        |75      |{'piercing', 'onslaught', 'knee', 'nerve'}      |['do_mob_dam', 'do_agility_based_dam', 'do_speed_based_dam']            |7    |1    
'Onslaught Piercing Nerve Palm'         |4        |-2          |23    |26       |2          |28        |70        |75      |{'piercing', 'palm', 'onslaught', 'nerve'}      |['do_mob_dam', 'do_agility_based_dam', 'do_speed_based_dam']            |7    |3    
'Onslaught Piercing Nerve Punch'        |4        |-2          |26    |23       |2          |29        |70        |75      |{'piercing', 'onslaught', 'nerve', 'punch'}     |['do_mob_dam', 'do_agility_based_dam', 'do_speed_based_dam']            |7    |4    
'Onslaught Piercing Palm'               |4        |-2          |23    |26       |2          |28        |70        |55      |{'piercing', 'palm', 'onslaught'}               |['do_agility_based_dam', 'do_speed_based_dam']                          |5    |3    
'Onslaught Piercing Punch'              |4        |-2          |26    |23       |2          |29        |70        |55      |{'piercing', 'onslaught', 'punch'}              |['do_agility_based_dam', 'do_speed_based_dam']                          |5    |4    
'Onslaught Piercing Solar Claw'         |3        |-2          |25    |25       |2          |28        |70        |75      |{'piercing', 'onslaught', 'solar', 'claw'}      |['do_stam_dam', 'do_agility_based_dam', 'do_speed_based_dam']           |7    |2    
'Onslaught Piercing Solar Elbow'        |3        |-2          |32    |25       |2          |38        |84        |75      |{'piercing', 'onslaught', 'elbow', 'solar'}     |['do_stam_dam', 'do_agility_based_dam', 'do_speed_based_dam']           |7    |2    
'Onslaught Piercing Solar Headbutt'     |3        |-2          |33    |20       |2          |29        |84        |75      |{'piercing', 'onslaught', 'solar', 'head'}      |['do_stam_dam', 'do_agility_based_dam', 'do_speed_based_dam']           |7    |1    
'Onslaught Piercing Solar Kick'         |3        |-2          |30    |30       |3          |43        |98        |75      |{'kick', 'onslaught', 'piercing', 'solar'}      |['do_stam_dam', 'do_agility_based_dam', 'do_speed_based_dam']           |7    |4    
'Onslaught Piercing Solar Knee'         |3        |-2          |32    |25       |3          |36        |98        |75      |{'piercing', 'onslaught', 'knee', 'solar'}      |['do_stam_dam', 'do_agility_based_dam', 'do_speed_based_dam']           |7    |1    
'Onslaught Piercing Solar Palm'         |4        |-2          |23    |26       |2          |28        |70        |75      |{'piercing', 'palm', 'solar', 'onslaught'}      |['do_stam_dam', 'do_agility_based_dam', 'do_speed_based_dam']           |7    |3    
'Onslaught Piercing Solar Punch'        |4        |-2          |26    |23       |2          |29        |70        |75      |{'piercing', 'onslaught', 'solar', 'punch'}     |['do_stam_dam', 'do_agility_based_dam', 'do_speed_based_dam']           |7    |4    
'Onslaught Power Claw'                  |3        |-2          |25    |25       |2          |23        |70        |40      |{'power', 'onslaught', 'claw'}                  |['do_strength_based_dam']                                               |4    |2    
'Onslaught Power Debilitating Claw'     |3        |-2          |25    |25       |2          |23        |70        |90      |{'power', 'onslaught', 'claw', 'debilitating'}  |['do_shock_move', 'do_stam_dam', 'do_mob_dam', 'do_strength_based_dam'] |8    |1    
'Onslaught Power Debilitating Elbow'    |3        |-2          |32    |25       |2          |32        |84        |90      |{'power', 'onslaught', 'elbow', 'debilitating'} |['do_shock_move', 'do_stam_dam', 'do_mob_dam', 'do_strength_based_dam'] |8    |1    
'Onslaught Power Debilitating Headbutt' |3        |-2          |33    |20       |2          |24        |84        |90      |{'power', 'onslaught', 'head', 'debilitating'}  |['do_shock_move', 'do_stam_dam', 'do_mob_dam', 'do_strength_based_dam'] |8    |1    
'Onslaught Power Debilitating Kick'     |3        |-2          |30    |30       |3          |36        |98        |90      |{'kick', 'onslaught', 'power', 'debilitating'}  |['do_shock_move', 'do_stam_dam', 'do_mob_dam', 'do_strength_based_dam'] |8    |3    
'Onslaught Power Debilitating Knee'     |3        |-2          |32    |25       |3          |30        |98        |90      |{'power', 'onslaught', 'knee', 'debilitating'}  |['do_shock_move', 'do_stam_dam', 'do_mob_dam', 'do_strength_based_dam'] |8    |1    
'Onslaught Power Debilitating Palm'     |4        |-2          |23    |26       |2          |23        |70        |90      |{'power', 'palm', 'onslaught', 'debilitating'}  |['do_shock_move', 'do_stam_dam', 'do_mob_dam', 'do_strength_based_dam'] |8    |2    

# name                               |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                        |functions                                                               |tier |freq 
'Onslaught Power Debilitating Punch' |4        |-2          |26    |23       |2          |24        |70        |90      |{'power', 'onslaught', 'debilitating', 'punch'} |['do_shock_move', 'do_stam_dam', 'do_mob_dam', 'do_strength_based_dam'] |8    |3    
'Onslaught Power Elbow'              |3        |-2          |32    |25       |2          |32        |84        |40      |{'power', 'onslaught', 'elbow'}                 |['do_strength_based_dam']                                               |4    |2    
'Onslaught Power Headbutt'           |3        |-2          |33    |20       |2          |24        |84        |40      |{'power', 'onslaught', 'head'}                  |['do_strength_based_dam']                                               |4    |1    
'Onslaught Power Kick'               |3        |-2          |30    |30       |3          |36        |98        |40      |{'kick', 'onslaught', 'power'}                  |['do_strength_based_dam']                                               |4    |4    
'Onslaught Power Knee'               |3        |-2          |32    |25       |3          |30        |98        |40      |{'power', 'onslaught', 'knee'}                  |['do_strength_based_dam']                                               |4    |1    
'Onslaught Power Lethal Claw'        |3        |-2          |25    |25       |2          |23        |70        |110     |{'power', 'lethal', 'onslaught', 'claw'}        |['try_insta_ko', 'do_strength_based_dam']                               |9    |1    
'Onslaught Power Lethal Elbow'       |3        |-2          |32    |25       |2          |32        |84        |110     |{'power', 'lethal', 'elbow', 'onslaught'}       |['try_insta_ko', 'do_strength_based_dam']                               |9    |1    
'Onslaught Power Lethal Headbutt'    |3        |-2          |33    |20       |2          |24        |84        |110     |{'power', 'lethal', 'onslaught', 'head'}        |['try_insta_ko', 'do_strength_based_dam']                               |9    |1    
'Onslaught Power Lethal Kick'        |3        |-2          |30    |30       |3          |36        |98        |110     |{'kick', 'lethal', 'power', 'onslaught'}        |['try_insta_ko', 'do_strength_based_dam']                               |9    |2    
'Onslaught Power Lethal Knee'        |3        |-2          |32    |25       |3          |30        |98        |110     |{'power', 'lethal', 'knee', 'onslaught'}        |['try_insta_ko', 'do_strength_based_dam']                               |9    |1    
'Onslaught Power Lethal Palm'        |4        |-2          |23    |26       |2          |23        |70        |110     |{'power', 'palm', 'lethal', 'onslaught'}        |['try_insta_ko', 'do_strength_based_dam']                               |9    |1    
'Onslaught Power Lethal Punch'       |4        |-2          |26    |23       |2          |24        |70        |110     |{'power', 'lethal', 'onslaught', 'punch'}       |['try_insta_ko', 'do_strength_based_dam']                               |9    |2    
'Onslaught Power Nerve Claw'         |3        |-2          |25    |25       |2          |23        |70        |60      |{'nerve', 'onslaught', 'power', 'claw'}         |['do_mob_dam', 'do_strength_based_dam']                                 |6    |2    
'Onslaught Power Nerve Elbow'        |3        |-2          |32    |25       |2          |32        |84        |60      |{'power', 'onslaught', 'elbow', 'nerve'}        |['do_mob_dam', 'do_strength_based_dam']                                 |6    |2    
'Onslaught Power Nerve Headbutt'     |3        |-2          |33    |20       |2          |24        |84        |60      |{'nerve', 'onslaught', 'power', 'head'}         |['do_mob_dam', 'do_strength_based_dam']                                 |6    |1    
'Onslaught Power Nerve Kick'         |3        |-2          |30    |30       |3          |36        |98        |60      |{'kick', 'onslaught', 'power', 'nerve'}         |['do_mob_dam', 'do_strength_based_dam']                                 |6    |4    
'Onslaught Power Nerve Knee'         |3        |-2          |32    |25       |3          |30        |98        |60      |{'power', 'onslaught', 'knee', 'nerve'}         |['do_mob_dam', 'do_strength_based_dam']                                 |6    |1    
'Onslaught Power Nerve Palm'         |4        |-2          |23    |26       |2          |23        |70        |60      |{'power', 'palm', 'onslaught', 'nerve'}         |['do_mob_dam', 'do_strength_based_dam']                                 |6    |3    
'Onslaught Power Nerve Punch'        |4        |-2          |26    |23       |2          |24        |70        |60      |{'power', 'onslaught', 'nerve', 'punch'}        |['do_mob_dam', 'do_strength_based_dam']                                 |6    |4    
'Onslaught Power Palm'               |4        |-2          |23    |26       |2          |23        |70        |40      |{'power', 'palm', 'onslaught'}                  |['do_strength_based_dam']                                               |4    |3    
'Onslaught Power Punch'              |4        |-2          |26    |23       |2          |24        |70        |40      |{'power', 'onslaught', 'punch'}                 |['do_strength_based_dam']                                               |4    |4    
'Onslaught Power Solar Claw'         |3        |-2          |25    |25       |2          |23        |70        |60      |{'power', 'onslaught', 'solar', 'claw'}         |['do_stam_dam', 'do_strength_based_dam']                                |6    |2    
'Onslaught Power Solar Elbow'        |3        |-2          |32    |25       |2          |32        |84        |60      |{'power', 'onslaught', 'elbow', 'solar'}        |['do_stam_dam', 'do_strength_based_dam']                                |6    |2    
'Onslaught Power Solar Headbutt'     |3        |-2          |33    |20       |2          |24        |84        |60      |{'power', 'onslaught', 'solar', 'head'}         |['do_stam_dam', 'do_strength_based_dam']                                |6    |1    
'Onslaught Power Solar Kick'         |3        |-2          |30    |30       |3          |36        |98        |60      |{'kick', 'onslaught', 'power', 'solar'}         |['do_stam_dam', 'do_strength_based_dam']                                |6    |4    

# name                                    |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                                  |functions                                         |tier |freq 
'Onslaught Power Solar Knee'              |3        |-2          |32    |25       |3          |30        |98        |60      |{'power', 'onslaught', 'knee', 'solar'}                   |['do_stam_dam', 'do_strength_based_dam']          |6    |1    
'Onslaught Power Solar Palm'              |4        |-2          |23    |26       |2          |23        |70        |60      |{'power', 'palm', 'solar', 'onslaught'}                   |['do_stam_dam', 'do_strength_based_dam']          |6    |3    
'Onslaught Power Solar Punch'             |4        |-2          |26    |23       |2          |24        |70        |60      |{'power', 'onslaught', 'solar', 'punch'}                  |['do_stam_dam', 'do_strength_based_dam']          |6    |4    
'Onslaught Precise Acrobatic Claw'        |3        |-2          |25    |30       |4          |29        |77        |45      |{'onslaught', 'precise', 'claw', 'acrobatic'}             |['do_agility_based_dam', 'do_strength_based_dam'] |6    |1    
'Onslaught Precise Acrobatic Elbow'       |3        |-2          |32    |30       |4          |41        |92        |45      |{'onslaught', 'elbow', 'precise', 'acrobatic'}            |['do_agility_based_dam', 'do_strength_based_dam'] |6    |1    
'Onslaught Precise Acrobatic Headbutt'    |3        |-2          |33    |24       |4          |30        |92        |45      |{'onslaught', 'precise', 'head', 'acrobatic'}             |['do_agility_based_dam', 'do_strength_based_dam'] |6    |1    
'Onslaught Precise Acrobatic Kick'        |3        |-2          |30    |36       |5          |46        |108       |45      |{'kick', 'onslaught', 'precise', 'acrobatic'}             |['do_agility_based_dam', 'do_strength_based_dam'] |6    |2    
'Onslaught Precise Acrobatic Knee'        |3        |-2          |32    |30       |5          |37        |108       |45      |{'onslaught', 'knee', 'precise', 'acrobatic'}             |['do_agility_based_dam', 'do_strength_based_dam'] |6    |1    
'Onslaught Precise Acrobatic Palm'        |4        |-2          |23    |31       |4          |29        |77        |45      |{'onslaught', 'palm', 'precise', 'acrobatic'}             |['do_agility_based_dam', 'do_strength_based_dam'] |6    |1    
