# name                        |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                           |functions                                                                                |tier |freq 
'Lethal Solar Elbow'       |1        |0           |30    |25       |1          |27        |60        |40      |{'elbow', 'lethal', 'solar'}                    |['do_stam_dam', 'try_insta_ko']                      |8    |1    
'Lethal Solar Headbutt'    |1        |0           |33    |24       |1          |20        |60        |40      |{'solar', 'head', 'lethal'}                     |['do_stam_dam', 'try_insta_ko']                      |8    |1    
'Lethal Solar Kick'        |3        |0           |27    |23       |2          |30        |70        |40      |{'kick', 'lethal', 'solar'}                     |['do_stam_dam', 'try_insta_ko']                      |8    |3    
'Lethal Solar Knee'        |1        |0           |32    |25       |2          |25        |70        |40      |{'solar', 'lethal', 'knee'}                     |['do_stam_dam', 'try_insta_ko']                      |8    |1    
'Lethal Solar Palm'        |2        |0           |24    |26       |1          |19        |48        |40      |{'solar', 'lethal', 'palm'}                     |['do_stam_dam', 'try_insta_ko']                      |8    |2    
'Lethal Solar Punch'       |2        |0           |26    |24       |1          |20        |50        |40      |{'solar', 'lethal', 'punch'}                    |['do_stam_dam', 'try_insta_ko']                      |8    |3    
'Lethal Surprise Claw'     |1        |0           |23    |23       |1          |19        |50        |35      |{'surprise', 'lethal', 'claw'}                  |['cause_bleeding', 'try_shock_move', 'try_insta_ko'] |7    |1    
'Lethal Surprise Elbow'    |1        |0           |30    |25       |1          |27        |60        |35      |{'elbow', 'surprise', 'lethal'}                 |['try_shock_move', 'try_insta_ko']                   |7    |1    
'Lethal Surprise Headbutt' |1        |0           |33    |24       |1          |20        |60        |35      |{'surprise', 'head', 'lethal'}                  |['try_shock_move', 'try_insta_ko']                   |7    |1    
'Lethal Surprise Kick'     |3        |0           |27    |23       |2          |30        |70        |35      |{'kick', 'surprise', 'lethal'}                  |['try_shock_move', 'try_insta_ko']                   |7    |3    
'Lethal Surprise Knee'     |1        |0           |32    |25       |2          |25        |70        |35      |{'surprise', 'lethal', 'knee'}                  |['try_shock_move', 'try_insta_ko']                   |7    |1    
'Lethal Surprise Palm'     |2        |0           |24    |26       |1          |19        |48        |35      |{'surprise', 'lethal', 'palm'}                  |['try_shock_move', 'try_insta_ko']                   |7    |2    

# name                       |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                          |functions                                                  |tier |freq 
'Lethal Surprise Punch'      |2        |0           |26    |24       |1          |20        |50        |35      |{'surprise', 'lethal', 'punch'}                   |['try_shock_move', 'try_insta_ko']                         |7    |3    
'Lethal Surprise Sweep'      |2        |0           |20    |20       |2          |30        |80        |35      |{'kick', 'surprise', 'lethal', 'takedown'}        |['do_takedown', 'try_shock_move', 'try_insta_ko']          |7    |1    
'Lethal Surprise Throw'      |1        |0           |10    |30       |3          |30        |90        |35      |{'surprise', 'grappling', 'lethal', 'takedown'}   |['do_takedown', 'try_shock_move', 'try_insta_ko']          |7    |1    
'Lethal Surprise Trip'       |1        |0           |10    |20       |1          |20        |70        |35      |{'surprise', 'grappling', 'lethal', 'takedown'}   |['do_takedown', 'try_shock_move', 'try_insta_ko']          |7    |1    
'Lethal Sweep'               |2        |0           |20    |20       |2          |30        |80        |30      |{'kick', 'lethal', 'takedown'}                    |['do_takedown', 'try_insta_ko']                            |6    |1    
'Lethal Throw'               |1        |0           |10    |30       |3          |30        |90        |30      |{'grappling', 'lethal', 'takedown'}               |['do_takedown', 'try_insta_ko']                            |6    |1    
'Lethal Trick Claw'          |1        |0           |23    |23       |1          |19        |50        |40      |{'lethal', 'trick', 'claw'}                       |['cause_bleeding', 'do_agility_based_dam', 'try_insta_ko'] |8    |1    
'Lethal Trick Elbow'         |1        |0           |30    |25       |1          |27        |60        |40      |{'elbow', 'lethal', 'trick'}                      |['do_agility_based_dam', 'try_insta_ko']                   |8    |1    
'Lethal Trick Headbutt'      |1        |0           |33    |24       |1          |20        |60        |40      |{'head', 'lethal', 'trick'}                       |['do_agility_based_dam', 'try_insta_ko']                   |8    |1    
'Lethal Trick Kick'          |3        |0           |27    |23       |2          |30        |70        |40      |{'kick', 'lethal', 'trick'}                       |['do_agility_based_dam', 'try_insta_ko']                   |8    |3    
'Lethal Trick Knee'          |1        |0           |32    |25       |2          |25        |70        |40      |{'trick', 'lethal', 'knee'}                       |['do_agility_based_dam', 'try_insta_ko']                   |8    |1    
'Lethal Trick Palm'          |2        |0           |24    |26       |1          |19        |48        |40      |{'lethal', 'trick', 'palm'}                       |['do_agility_based_dam', 'try_insta_ko']                   |8    |2    
'Lethal Trick Punch'         |2        |0           |26    |24       |1          |20        |50        |40      |{'lethal', 'punch', 'trick'}                      |['do_agility_based_dam', 'try_insta_ko']                   |8    |3    
'Lethal Trick Sweep'         |2        |0           |20    |20       |2          |30        |80        |40      |{'kick', 'trick', 'lethal', 'takedown'}           |['do_takedown', 'do_agility_based_dam', 'try_insta_ko']    |8    |1    
'Lethal Trick Throw'         |1        |0           |10    |30       |3          |30        |90        |40      |{'trick', 'grappling', 'lethal', 'takedown'}      |['do_takedown', 'do_agility_based_dam', 'try_insta_ko']    |8    |1    
'Lethal Trick Trip'          |1        |0           |10    |20       |1          |20        |70        |40      |{'trick', 'grappling', 'lethal', 'takedown'}      |['do_takedown', 'do_agility_based_dam', 'try_insta_ko']    |8    |1    
'Lethal Trip'                |1        |0           |10    |20       |1          |20        |70        |30      |{'grappling', 'lethal', 'takedown'}               |['do_takedown', 'try_insta_ko']                            |6    |1    
'Lethal Ultra Long Claw'     |3        |0           |23    |23       |1          |19        |50        |40      |{'lethal', 'ultra long', 'claw'}                  |['cause_bleeding', 'try_insta_ko']                         |8    |1    
'Lethal Ultra Long Elbow'    |3        |0           |30    |25       |1          |27        |60        |40      |{'elbow', 'lethal', 'ultra long'}                 |['try_insta_ko']                                           |8    |1    
'Lethal Ultra Long Headbutt' |3        |0           |33    |24       |1          |20        |60        |40      |{'head', 'lethal', 'ultra long'}                  |['try_insta_ko']                                           |8    |1    
'Lethal Ultra Long Knee'     |3        |0           |32    |25       |2          |25        |70        |40      |{'lethal', 'ultra long', 'knee'}                  |['try_insta_ko']                                           |8    |1    
'Lethal Ultra Long Palm'     |4        |0           |24    |26       |1          |19        |48        |45      |{'lethal', 'ultra long', 'palm'}                  |['try_insta_ko']                                           |9    |1    
'Lethal Ultra Long Punch'    |4        |0           |26    |24       |1          |20        |50        |45      |{'lethal', 'punch', 'ultra long'}                 |['try_insta_ko']                                           |9    |1    
'Lethal Ultra Long Sweep'    |4        |0           |20    |20       |2          |30        |80        |45      |{'kick', 'lethal', 'ultra long', 'takedown'}      |['do_takedown', 'try_insta_ko']                            |9    |1    
'Lethal Ultra Long Throw'    |3        |0           |10    |30       |3          |30        |90        |40      |{'lethal', 'grappling', 'ultra long', 'takedown'} |['do_takedown', 'try_insta_ko']                            |8    |1    

# name                      |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                          |functions                               |tier |freq 
'Lethal Ultra Long Trip'    |3        |0           |10    |20       |1          |20        |70        |40      |{'lethal', 'grappling', 'ultra long', 'takedown'} |['do_takedown', 'try_insta_ko']         |8    |1    
'Lethal Ultra Short Kick'   |1        |0           |27    |23       |2          |30        |70        |40      |{'kick', 'lethal', 'ultra short'}                 |['try_insta_ko']                        |8    |1    
'Lethal Vanishing Claw'     |1        |2           |23    |23       |2          |24        |72        |40      |{'vanishing', 'lethal', 'claw'}                   |['cause_bleeding', 'try_insta_ko']      |8    |1    
'Lethal Vanishing Elbow'    |1        |2           |30    |25       |2          |34        |87        |40      |{'elbow', 'lethal', 'vanishing'}                  |['try_insta_ko']                        |8    |1    
'Lethal Vanishing Headbutt' |1        |2           |33    |24       |2          |25        |87        |40      |{'vanishing', 'head', 'lethal'}                   |['try_insta_ko']                        |8    |1    
'Lethal Vanishing Knee'     |1        |2           |32    |25       |3          |31        |102       |40      |{'vanishing', 'lethal', 'knee'}                   |['try_insta_ko']                        |8    |1    
'Lethal Vanishing Palm'     |2        |2           |24    |26       |2          |24        |70        |40      |{'vanishing', 'lethal', 'palm'}                   |['try_insta_ko']                        |8    |1    
'Lethal Vanishing Punch'    |2        |2           |26    |24       |2          |25        |72        |40      |{'vanishing', 'lethal', 'punch'}                  |['try_insta_ko']                        |8    |2    
'Lethal Vanishing Sweep'    |2        |2           |20    |20       |3          |38        |116       |40      |{'kick', 'lethal', 'vanishing', 'takedown'}       |['do_takedown', 'try_insta_ko']         |8    |1    
'Lethal Vanishing Throw'    |1        |2           |10    |30       |4          |38        |130       |40      |{'vanishing', 'grappling', 'lethal', 'takedown'}  |['do_takedown', 'try_insta_ko']         |8    |1    
'Lethal Vanishing Trip'     |1        |2           |10    |20       |2          |25        |102       |40      |{'vanishing', 'grappling', 'lethal', 'takedown'}  |['do_takedown', 'try_insta_ko']         |8    |1    
'Light Claw'                |1        |0           |18    |25       |1          |14        |50        |5       |{'light', 'claw'}                                 |['cause_bleeding']                      |1    |3    
'Light Drunken Claw'        |1        |0           |18    |25       |2          |14        |50        |10      |{'light', 'drunken', 'claw'}                      |['cause_bleeding', 'cause_off_balance'] |2    |3    
'Light Drunken Elbow'       |1        |0           |24    |28       |2          |20        |60        |10      |{'elbow', 'light', 'drunken'}                     |['cause_off_balance']                   |2    |3    
'Light Drunken Headbutt'    |1        |0           |26    |26       |2          |15        |60        |10      |{'head', 'light', 'drunken'}                      |['cause_off_balance']                   |2    |1    
'Light Drunken Kick'        |3        |0           |22    |25       |3          |22        |70        |10      |{'kick', 'light', 'drunken'}                      |['cause_off_balance']                   |2    |5    
'Light Drunken Knee'        |1        |0           |26    |28       |3          |19        |70        |10      |{'light', 'knee', 'drunken'}                      |['cause_off_balance']                   |2    |2    
'Light Drunken Palm'        |2        |0           |19    |29       |2          |14        |48        |10      |{'light', 'drunken', 'palm'}                      |['cause_off_balance']                   |2    |4    
'Light Drunken Punch'       |2        |0           |21    |26       |2          |15        |50        |10      |{'light', 'punch', 'drunken'}                     |['cause_off_balance']                   |2    |5    
'Light Elbow'               |1        |0           |24    |28       |1          |20        |60        |5       |{'elbow', 'light'}                                |[]                                      |1    |3    
'Light Headbutt'            |1        |0           |26    |26       |1          |15        |60        |5       |{'head', 'light'}                                 |[]                                      |1    |1    
'Light Kick'                |3        |0           |22    |25       |2          |22        |70        |5       |{'kick', 'light'}                                 |[]                                      |1    |5    
'Light Knee'                |1        |0           |26    |28       |2          |19        |70        |5       |{'light', 'knee'}                                 |[]                                      |1    |2    
'Light Nerve Claw'          |1        |0           |18    |25       |1          |14        |50        |15      |{'light', 'nerve', 'claw'}                        |['cause_bleeding', 'do_mob_dam']        |3    |3    
'Light Nerve Elbow'         |1        |0           |24    |28       |1          |20        |60        |15      |{'elbow', 'light', 'nerve'}                       |['do_mob_dam']                          |3    |3    

# name                    |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                       |functions                           |tier |freq 
'Light Nerve Headbutt'    |1        |0           |26    |26       |1          |15        |60        |15      |{'head', 'light', 'nerve'}     |['do_mob_dam']                      |3    |1    
'Light Nerve Kick'        |3        |0           |22    |25       |2          |22        |70        |15      |{'kick', 'light', 'nerve'}     |['do_mob_dam']                      |3    |5    
'Light Nerve Knee'        |1        |0           |26    |28       |2          |19        |70        |15      |{'light', 'nerve', 'knee'}     |['do_mob_dam']                      |3    |2    
'Light Nerve Palm'        |2        |0           |19    |29       |1          |14        |48        |15      |{'light', 'nerve', 'palm'}     |['do_mob_dam']                      |3    |4    
'Light Nerve Punch'       |2        |0           |21    |26       |1          |15        |50        |15      |{'nerve', 'light', 'punch'}    |['do_mob_dam']                      |3    |5    
'Light Palm'              |2        |0           |19    |29       |1          |14        |48        |5       |{'light', 'palm'}              |[]                                  |1    |4    
'Light Punch'             |2        |0           |21    |26       |1          |15        |50        |5       |{'light', 'punch'}             |[]                                  |1    |5    
'Light Shocking Claw'     |1        |0           |18    |25       |1          |14        |50        |15      |{'shocking', 'light', 'claw'}  |['cause_bleeding', 'do_shock_move'] |3    |3    
'Light Shocking Elbow'    |1        |0           |24    |28       |1          |20        |60        |15      |{'elbow', 'light', 'shocking'} |['do_shock_move']                   |3    |3    
'Light Shocking Headbutt' |1        |0           |26    |26       |1          |15        |60        |15      |{'head', 'light', 'shocking'}  |['do_shock_move']                   |3    |1    
'Light Shocking Kick'     |3        |0           |22    |25       |2          |22        |70        |15      |{'kick', 'light', 'shocking'}  |['do_shock_move']                   |3    |5    
'Light Shocking Knee'     |1        |0           |26    |28       |2          |19        |70        |15      |{'light', 'knee', 'shocking'}  |['do_shock_move']                   |3    |2    
'Light Shocking Palm'     |2        |0           |19    |29       |1          |14        |48        |15      |{'shocking', 'light', 'palm'}  |['do_shock_move']                   |3    |4    
'Light Shocking Punch'    |2        |0           |21    |26       |1          |15        |50        |15      |{'light', 'punch', 'shocking'} |['do_shock_move']                   |3    |5    
'Light Slashing Elbow'    |1        |0           |24    |28       |1          |20        |60        |15      |{'elbow', 'light', 'slashing'} |['cause_bleeding']                  |3    |1    
'Light Slashing Headbutt' |1        |0           |26    |26       |1          |15        |60        |15      |{'head', 'light', 'slashing'}  |['cause_bleeding']                  |3    |1    
'Light Slashing Kick'     |3        |0           |22    |25       |2          |22        |70        |15      |{'kick', 'light', 'slashing'}  |['cause_bleeding']                  |3    |3    
'Light Slashing Knee'     |1        |0           |26    |28       |2          |19        |70        |15      |{'light', 'slashing', 'knee'}  |['cause_bleeding']                  |3    |1    
'Light Slashing Palm'     |2        |0           |19    |29       |1          |14        |48        |15      |{'light', 'slashing', 'palm'}  |['cause_bleeding']                  |3    |2    
'Light Slashing Punch'    |2        |0           |21    |26       |1          |15        |50        |15      |{'light', 'slashing', 'punch'} |['cause_bleeding']                  |3    |3    
'Light Solar Claw'        |1        |0           |18    |25       |1          |14        |50        |15      |{'solar', 'light', 'claw'}     |['cause_bleeding', 'do_stam_dam']   |3    |3    
'Light Solar Elbow'       |1        |0           |24    |28       |1          |20        |60        |15      |{'elbow', 'light', 'solar'}    |['do_stam_dam']                     |3    |3    
'Light Solar Headbutt'    |1        |0           |26    |26       |1          |15        |60        |15      |{'solar', 'head', 'light'}     |['do_stam_dam']                     |3    |1    
'Light Solar Kick'        |3        |0           |22    |25       |2          |22        |70        |15      |{'kick', 'light', 'solar'}     |['do_stam_dam']                     |3    |5    
'Light Solar Knee'        |1        |0           |26    |28       |2          |19        |70        |15      |{'solar', 'light', 'knee'}     |['do_stam_dam']                     |3    |2    

# name                        |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                           |functions                                               |tier |freq 
'Light Solar Palm'            |2        |0           |19    |29       |1          |14        |48        |15      |{'solar', 'light', 'palm'}         |['do_stam_dam']                                         |3    |4    
'Light Solar Punch'           |2        |0           |21    |26       |1          |15        |50        |15      |{'solar', 'light', 'punch'}        |['do_stam_dam']                                         |3    |5    
'Lightning Claw'              |1        |0           |23    |23       |1          |19        |50        |10      |{'lightning', 'claw'}              |['cause_bleeding', 'do_speed_based_dam']                |2    |3    
'Lightning Elbow'             |1        |0           |30    |25       |1          |27        |60        |10      |{'elbow', 'lightning'}             |['do_speed_based_dam']                                  |2    |3    
'Lightning Headbutt'          |1        |0           |33    |24       |1          |20        |60        |10      |{'head', 'lightning'}              |['do_speed_based_dam']                                  |2    |1    
'Lightning Kick'              |3        |0           |27    |23       |2          |30        |70        |10      |{'kick', 'lightning'}              |['do_speed_based_dam']                                  |2    |5    
'Lightning Knee'              |1        |0           |32    |25       |2          |25        |70        |10      |{'knee', 'lightning'}              |['do_speed_based_dam']                                  |2    |2    
'Lightning Nerve Claw'        |1        |0           |23    |23       |1          |19        |50        |20      |{'nerve', 'lightning', 'claw'}     |['cause_bleeding', 'do_mob_dam', 'do_speed_based_dam']  |4    |3    
'Lightning Nerve Elbow'       |1        |0           |30    |25       |1          |27        |60        |20      |{'elbow', 'nerve', 'lightning'}    |['do_mob_dam', 'do_speed_based_dam']                    |4    |3    
'Lightning Nerve Headbutt'    |1        |0           |33    |24       |1          |20        |60        |20      |{'head', 'nerve', 'lightning'}     |['do_mob_dam', 'do_speed_based_dam']                    |4    |1    
'Lightning Nerve Kick'        |3        |0           |27    |23       |2          |30        |70        |20      |{'kick', 'nerve', 'lightning'}     |['do_mob_dam', 'do_speed_based_dam']                    |4    |5    
'Lightning Nerve Knee'        |1        |0           |32    |25       |2          |25        |70        |20      |{'nerve', 'knee', 'lightning'}     |['do_mob_dam', 'do_speed_based_dam']                    |4    |2    
'Lightning Nerve Palm'        |2        |0           |24    |26       |1          |19        |48        |20      |{'nerve', 'lightning', 'palm'}     |['do_mob_dam', 'do_speed_based_dam']                    |4    |4    
'Lightning Nerve Punch'       |2        |0           |26    |24       |1          |20        |50        |20      |{'nerve', 'punch', 'lightning'}    |['do_mob_dam', 'do_speed_based_dam']                    |4    |5    
'Lightning Palm'              |2        |0           |24    |26       |1          |19        |48        |10      |{'lightning', 'palm'}              |['do_speed_based_dam']                                  |2    |4    
'Lightning Punch'             |2        |0           |26    |24       |1          |20        |50        |10      |{'punch', 'lightning'}             |['do_speed_based_dam']                                  |2    |5    
'Lightning Slashing Elbow'    |1        |0           |30    |25       |1          |27        |60        |20      |{'elbow', 'slashing', 'lightning'} |['cause_bleeding', 'do_speed_based_dam']                |4    |1    
'Lightning Slashing Headbutt' |1        |0           |33    |24       |1          |20        |60        |20      |{'head', 'slashing', 'lightning'}  |['cause_bleeding', 'do_speed_based_dam']                |4    |1    
'Lightning Slashing Kick'     |3        |0           |27    |23       |2          |30        |70        |20      |{'kick', 'slashing', 'lightning'}  |['cause_bleeding', 'do_speed_based_dam']                |4    |3    
'Lightning Slashing Knee'     |1        |0           |32    |25       |2          |25        |70        |20      |{'slashing', 'knee', 'lightning'}  |['cause_bleeding', 'do_speed_based_dam']                |4    |1    
'Lightning Slashing Palm'     |2        |0           |24    |26       |1          |19        |48        |20      |{'slashing', 'lightning', 'palm'}  |['cause_bleeding', 'do_speed_based_dam']                |4    |2    
'Lightning Slashing Punch'    |2        |0           |26    |24       |1          |20        |50        |20      |{'slashing', 'punch', 'lightning'} |['cause_bleeding', 'do_speed_based_dam']                |4    |3    
'Lightning Solar Claw'        |1        |0           |23    |23       |1          |19        |50        |20      |{'solar', 'lightning', 'claw'}     |['cause_bleeding', 'do_stam_dam', 'do_speed_based_dam'] |4    |3    
'Lightning Solar Elbow'       |1        |0           |30    |25       |1          |27        |60        |20      |{'elbow', 'solar', 'lightning'}    |['do_stam_dam', 'do_speed_based_dam']                   |4    |3    
'Lightning Solar Headbutt'    |1        |0           |33    |24       |1          |20        |60        |20      |{'solar', 'head', 'lightning'}     |['do_stam_dam', 'do_speed_based_dam']                   |4    |1    

# name                    |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                      |functions                                                           |tier |freq 
'Lightning Solar Kick'    |3        |0           |27    |23       |2          |30        |70        |20      |{'kick', 'solar', 'lightning'}                |['do_stam_dam', 'do_speed_based_dam']                               |4    |5    
'Lightning Solar Knee'    |1        |0           |32    |25       |2          |25        |70        |20      |{'solar', 'knee', 'lightning'}                |['do_stam_dam', 'do_speed_based_dam']                               |4    |2    
'Lightning Solar Palm'    |2        |0           |24    |26       |1          |19        |48        |20      |{'solar', 'lightning', 'palm'}                |['do_stam_dam', 'do_speed_based_dam']                               |4    |4    
'Lightning Solar Punch'   |2        |0           |26    |24       |1          |20        |50        |20      |{'solar', 'punch', 'lightning'}               |['do_stam_dam', 'do_speed_based_dam']                               |4    |5    
'Lightning Sweep'         |2        |0           |20    |20       |2          |30        |80        |10      |{'kick', 'takedown', 'lightning'}             |['do_takedown', 'do_speed_based_dam']                               |2    |1    
'Lightning Throw'         |1        |0           |10    |30       |3          |30        |90        |10      |{'grappling', 'takedown', 'lightning'}        |['do_takedown', 'do_speed_based_dam']                               |2    |1    
'Lightning Trip'          |1        |0           |10    |20       |1          |20        |70        |10      |{'grappling', 'takedown', 'lightning'}        |['do_takedown', 'do_speed_based_dam']                               |2    |1    
'Long Acrobatic Claw'     |2        |0           |23    |23       |3          |24        |50        |15      |{'long', 'acrobatic', 'claw'}                 |['cause_bleeding', 'do_agility_based_dam', 'do_strength_based_dam'] |3    |1    
'Long Acrobatic Elbow'    |2        |0           |30    |25       |3          |34        |60        |15      |{'elbow', 'long', 'acrobatic'}                |['do_agility_based_dam', 'do_strength_based_dam']                   |3    |1    
'Long Acrobatic Headbutt' |2        |0           |33    |24       |3          |25        |60        |15      |{'head', 'long', 'acrobatic'}                 |['do_agility_based_dam', 'do_strength_based_dam']                   |3    |1    
'Long Acrobatic Kick'     |4        |0           |27    |23       |4          |38        |70        |20      |{'kick', 'long', 'acrobatic'}                 |['do_agility_based_dam', 'do_strength_based_dam']                   |4    |2    
'Long Acrobatic Knee'     |2        |0           |32    |25       |4          |31        |70        |15      |{'long', 'knee', 'acrobatic'}                 |['do_agility_based_dam', 'do_strength_based_dam']                   |3    |1    
'Long Acrobatic Palm'     |3        |0           |24    |26       |3          |24        |48        |15      |{'long', 'acrobatic', 'palm'}                 |['do_agility_based_dam', 'do_strength_based_dam']                   |3    |1    
'Long Acrobatic Punch'    |3        |0           |26    |24       |3          |25        |50        |15      |{'long', 'punch', 'acrobatic'}                |['do_agility_based_dam', 'do_strength_based_dam']                   |3    |2    
'Long Charging Claw'      |3        |-1          |23    |23       |1          |21        |60        |10      |{'charging', 'long', 'claw'}                  |['cause_bleeding']                                                  |2    |1    
'Long Charging Elbow'     |3        |-1          |30    |25       |1          |30        |72        |10      |{'elbow', 'charging', 'long'}                 |[]                                                                  |2    |1    
'Long Charging Headbutt'  |3        |-1          |33    |24       |1          |22        |72        |10      |{'head', 'charging', 'long'}                  |[]                                                                  |2    |1    
'Long Charging Kick'      |4        |-1          |27    |23       |2          |33        |84        |15      |{'kick', 'charging', 'long'}                  |[]                                                                  |3    |3    
'Long Charging Knee'      |3        |-1          |32    |25       |2          |28        |84        |10      |{'charging', 'long', 'knee'}                  |[]                                                                  |2    |1    
'Long Charging Palm'      |3        |-1          |24    |26       |1          |21        |58        |10      |{'charging', 'long', 'palm'}                  |[]                                                                  |2    |2    
'Long Charging Punch'     |3        |-1          |26    |24       |1          |22        |60        |10      |{'charging', 'long', 'punch'}                 |[]                                                                  |2    |3    
'Long Charging Sweep'     |3        |-1          |20    |20       |2          |33        |96        |10      |{'kick', 'charging', 'long', 'takedown'}      |['do_takedown']                                                     |2    |1    
'Long Charging Throw'     |3        |-1          |10    |30       |3          |33        |108       |10      |{'charging', 'grappling', 'long', 'takedown'} |['do_takedown']                                                     |2    |1    
'Long Charging Trip'      |3        |-1          |10    |20       |1          |22        |84        |10      |{'charging', 'grappling', 'long', 'takedown'} |['do_takedown']                                                     |2    |1    
'Long Claw'               |2        |0           |23    |23       |1          |19        |50        |5       |{'long', 'claw'}                              |['cause_bleeding']                                                  |1    |2    

# name                       |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                          |functions                                                        |tier |freq 
'Long Debilitating Claw'     |2        |0           |23    |23       |1          |19        |50        |25      |{'debilitating', 'long', 'claw'}                  |['cause_bleeding', 'do_shock_move', 'do_stam_dam', 'do_mob_dam'] |5    |1    
'Long Debilitating Elbow'    |2        |0           |30    |25       |1          |27        |60        |25      |{'elbow', 'long', 'debilitating'}                 |['do_shock_move', 'do_stam_dam', 'do_mob_dam']                   |5    |1    
'Long Debilitating Headbutt' |2        |0           |33    |24       |1          |20        |60        |25      |{'debilitating', 'head', 'long'}                  |['do_shock_move', 'do_stam_dam', 'do_mob_dam']                   |5    |1    
'Long Debilitating Kick'     |4        |0           |27    |23       |2          |30        |70        |30      |{'kick', 'long', 'debilitating'}                  |['do_shock_move', 'do_stam_dam', 'do_mob_dam']                   |6    |3    
'Long Debilitating Knee'     |2        |0           |32    |25       |2          |25        |70        |25      |{'debilitating', 'long', 'knee'}                  |['do_shock_move', 'do_stam_dam', 'do_mob_dam']                   |5    |1    
'Long Debilitating Palm'     |3        |0           |24    |26       |1          |19        |48        |25      |{'debilitating', 'long', 'palm'}                  |['do_shock_move', 'do_stam_dam', 'do_mob_dam']                   |5    |2    
'Long Debilitating Punch'    |3        |0           |26    |24       |1          |20        |50        |25      |{'debilitating', 'long', 'punch'}                 |['do_shock_move', 'do_stam_dam', 'do_mob_dam']                   |5    |3    
'Long Debilitating Sweep'    |3        |0           |20    |20       |2          |30        |80        |25      |{'kick', 'long', 'takedown', 'debilitating'}      |['do_takedown', 'do_shock_move', 'do_stam_dam', 'do_mob_dam']    |5    |1    
'Long Debilitating Throw'    |2        |0           |10    |30       |3          |30        |90        |25      |{'debilitating', 'long', 'grappling', 'takedown'} |['do_takedown', 'do_shock_move', 'do_stam_dam', 'do_mob_dam']    |5    |1    
'Long Debilitating Trip'     |2        |0           |10    |20       |1          |20        |70        |25      |{'debilitating', 'long', 'grappling', 'takedown'} |['do_takedown', 'do_shock_move', 'do_stam_dam', 'do_mob_dam']    |5    |1    
'Long Drunken Claw'          |2        |0           |23    |23       |2          |19        |50        |10      |{'long', 'drunken', 'claw'}                       |['cause_bleeding', 'cause_off_balance']                          |2    |2    
'Long Drunken Elbow'         |2        |0           |30    |25       |2          |27        |60        |10      |{'elbow', 'long', 'drunken'}                      |['cause_off_balance']                                            |2    |2    
'Long Drunken Headbutt'      |2        |0           |33    |24       |2          |20        |60        |10      |{'head', 'long', 'drunken'}                       |['cause_off_balance']                                            |2    |1    
'Long Drunken Kick'          |4        |0           |27    |23       |3          |30        |70        |15      |{'kick', 'long', 'drunken'}                       |['cause_off_balance']                                            |3    |4    
'Long Drunken Knee'          |2        |0           |32    |25       |3          |25        |70        |10      |{'long', 'knee', 'drunken'}                       |['cause_off_balance']                                            |2    |1    
'Long Drunken Palm'          |3        |0           |24    |26       |2          |19        |48        |10      |{'long', 'drunken', 'palm'}                       |['cause_off_balance']                                            |2    |3    
'Long Drunken Punch'         |3        |0           |26    |24       |2          |20        |50        |10      |{'long', 'punch', 'drunken'}                      |['cause_off_balance']                                            |2    |4    
'Long Drunken Sweep'         |3        |0           |20    |20       |3          |30        |80        |10      |{'kick', 'long', 'takedown', 'drunken'}           |['do_takedown', 'cause_off_balance']                             |2    |1    
'Long Drunken Throw'         |2        |0           |10    |30       |4          |30        |90        |10      |{'long', 'grappling', 'takedown', 'drunken'}      |['do_takedown', 'cause_off_balance']                             |2    |1    
'Long Drunken Trip'          |2        |0           |10    |20       |2          |20        |70        |10      |{'long', 'grappling', 'takedown', 'drunken'}      |['do_takedown', 'cause_off_balance']                             |2    |1    
'Long Elbow'                 |2        |0           |30    |25       |1          |27        |60        |5       |{'elbow', 'long'}                                 |[]                                                               |1    |2    
'Long Energy Claw'           |2        |0           |23    |23       |1          |19        |50        |15      |{'long', 'energy', 'claw'}                        |['cause_bleeding', 'do_qi_based_dam']                            |3    |2    
'Long Energy Elbow'          |2        |0           |30    |25       |1          |27        |60        |15      |{'elbow', 'long', 'energy'}                       |['do_qi_based_dam']                                              |3    |2    
'Long Energy Headbutt'       |2        |0           |33    |24       |1          |20        |60        |15      |{'head', 'long', 'energy'}                        |['do_qi_based_dam']                                              |3    |1    
'Long Energy Kick'           |4        |0           |27    |23       |2          |30        |70        |20      |{'kick', 'long', 'energy'}                        |['do_qi_based_dam']                                              |4    |4    

# name                    |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                       |functions                                                         |tier |freq 
'Long Energy Knee'        |2        |0           |32    |25       |2          |25        |70        |15      |{'long', 'knee', 'energy'}                     |['do_qi_based_dam']                                               |3    |1    
'Long Energy Palm'        |3        |0           |24    |26       |1          |19        |48        |15      |{'long', 'energy', 'palm'}                     |['do_qi_based_dam']                                               |3    |3    
